연도,월,날짜,지역,행정구역,구분,관광지,방문자수,평균지출액,평균기온,강수량_mm,외국인비율,이벤트,비고
2024,12,2024-12-01,서귀포시,성산읍,읍,서귀포 일대,7968.0,142630,6.1,91.0,0.149,False,
2024,12,2024-12-01,서귀포시,안덕면,면,서귀포 일대,6138.0,137444,6.4,63.0,0.145,False,
2024,12,2024-12-01,서귀포시,표선면,면,서귀포 일대,5699.0,135136,6.8,78.0,0.169,False,
2025,1,2025-01-01,제주시,아라동,동,제주 전역,5058.0,133026,4.9,64.0,0.13,False,
2025,1,2025-01-01,제주시,봉개동,동,제주 전역,4113.0,132032,3.9,45.0,0.086,False,
2025,1,2025-01-01,제주시,도두동,동,제주 전역,3844.0,133600,4.0,63.0,0.127,False,
2025,1,2025-01-01,제주시,건입동,동,제주 전역,4204.0,134388,4.4,65.0,0.127,False,
2025,1,2025-01-01,제주시,화북동,동,제주 전역,4578.0,128386,4.7,101.0,0.113,False,
2025,1,2025-01-01,제주시,이도1동,동,제주 전역,4144.0,129194,4.6,44.0,0.13,False,
2025,1,2025-01-01,제주시,이도2동,동,제주 전역,3785.0,128256,5.5,32.0,0.097,False,
2025,1,2025-01-01,제주시,이호동,동,제주 전역,4225.0,133539,4.8,82.0,0.151,False,
2025,1,2025-01-01,제주시,일도1동,동,제주 전역,4015.0,127468,4.3,81.0,0.118,False,
2025,1,2025-01-01,제주시,일도2동,동,제주 전역,4751.0,128318,3.7,76.0,0.129,False,
2025,1,2025-01-01,제주시,노형동,동,제주 전역,4317.0,125316,5.3,89.0,0.127,False,
2025,1,2025-01-01,제주시,외도동,동,제주 전역,4599.0,125181,4.2,85.0,0.125,False,
2025,1,2025-01-01,제주시,오라동,동,제주 전역,4693.0,127726,5.3,64.0,0.114,False,
2025,1,2025-01-01,제주시,삼도1동,동,제주 전역,5342.0,134819,4.0,47.0,0.112,False,
2025,1,2025-01-01,제주시,삼도2동,동,제주 전역,4479.0,127419,4.6,55.0,0.125,False,
2025,1,2025-01-01,제주시,삼양동,동,제주 전역,4003.0,129380,4.4,60.0,0.14,False,
2025,1,2025-01-01,제주시,연동,동,제주 전역,4632.0,125522,5.1,74.0,0.121,False,
2025,1,2025-01-01,제주시,용담1동,동,제주 전역,3769.0,132010,3.6,50.0,0.132,False,
2025,1,2025-01-01,제주시,용담2동,동,제주 전역,4319.0,132223,4.4,75.0,0.138,False,
2025,1,2025-01-01,제주시,애월읍,읍,제주 전역,4781.0,133559,5.1,96.0,0.122,False,
2025,1,2025-01-01,제주시,구좌읍,읍,제주 전역,4712.0,132018,5.0,51.0,0.099,False,
2025,1,2025-01-01,제주시,한림읍,읍,제주 전역,4802.0,134388,4.0,71.0,0.104,False,
2025,1,2025-01-01,제주시,조천읍,읍,제주 전역,5163.0,134754,5.3,44.0,0.117,False,
2025,1,2025-01-01,제주시,한경면,면,제주 전역,3586.0,126749,4.9,51.0,0.122,False,
2025,1,2025-01-01,제주시,추자면,면,제주 전역,3639.0,133973,4.5,63.0,0.122,False,
2025,1,2025-01-01,제주시,우도면,면,제주 전역,3739.0,126694,4.8,40.0,0.151,False,
2025,1,2025-01-01,서귀포시,송산동,동,서귀포 일대,6553.0,134430,4.9,57.0,0.128,False,
2025,1,2025-01-01,서귀포시,정방동,동,서귀포 일대,7212.0,128032,4.2,85.0,0.137,False,
2025,1,2025-01-01,서귀포시,중앙동,동,서귀포 일대,6714.0,127285,4.5,54.0,0.116,False,
2025,1,2025-01-01,서귀포시,천지동,동,서귀포 일대,5679.0,130515,3.7,39.0,0.131,False,
2025,1,2025-01-01,서귀포시,효돈동,동,서귀포 일대,5487.0,133072,4.7,87.0,0.119,False,
2025,1,2025-01-01,서귀포시,영천동,동,서귀포 일대,7439.0,126885,4.6,68.0,0.131,False,
2025,1,2025-01-01,서귀포시,동홍동,동,서귀포 일대,6929.0,132326,4.7,74.0,0.109,False,
2025,1,2025-01-01,서귀포시,서홍동,동,서귀포 일대,7036.0,133030,5.5,54.0,0.119,False,
2025,1,2025-01-01,서귀포시,대륜동,동,서귀포 일대,6197.0,128018,5.1,54.0,0.108,False,
2025,1,2025-01-01,서귀포시,대천동,동,서귀포 일대,6472.0,132822,4.5,79.0,0.113,False,
2025,1,2025-01-01,서귀포시,중문동,동,서귀포 일대,6078.0,131245,4.7,60.0,0.113,False,
2025,1,2025-01-01,서귀포시,예래동,동,서귀포 일대,6611.0,134386,5.4,82.0,0.115,False,
2025,1,2025-01-01,서귀포시,대정읍,읍,서귀포 일대,8522.0,132415,5.5,71.0,0.118,False,
2025,1,2025-01-01,서귀포시,남원읍,읍,서귀포 일대,6450.0,128429,4.7,74.0,0.118,False,
2025,1,2025-01-01,서귀포시,성산읍,읍,서귀포 일대,8283.0,135044,5.0,78.0,0.112,False,
2025,1,2025-01-01,서귀포시,안덕면,면,서귀포 일대,5242.0,133995,4.8,84.0,0.13,False,
2025,1,2025-01-01,서귀포시,표선면,면,서귀포 일대,5379.0,125989,5.0,69.0,0.118,False,
2025,2,2025-02-01,제주시,아라동,동,제주 전역,5490.0,132195,4.8,76.0,0.146,False,
2025,2,2025-02-01,제주시,봉개동,동,제주 전역,4927.0,134737,5.1,79.0,0.131,False,
2025,2,2025-02-01,제주시,도두동,동,제주 전역,4852.0,135423,5.1,58.0,0.142,False,
2025,2,2025-02-01,제주시,건입동,동,제주 전역,5054.0,133065,6.1,75.0,0.15,False,
2025,2,2025-02-01,제주시,화북동,동,제주 전역,4172.0,133324,4.7,62.0,0.135,False,
2025,2,2025-02-01,제주시,이도1동,동,제주 전역,4677.0,135111,4.9,54.0,0.112,False,
2025,2,2025-02-01,제주시,이도2동,동,제주 전역,4707.0,128675,5.3,84.0,0.119,False,
2025,2,2025-02-01,제주시,이호동,동,제주 전역,4365.0,137020,5.9,53.0,0.141,False,
2025,2,2025-02-01,제주시,일도1동,동,제주 전역,3939.0,131803,4.8,75.0,0.135,False,
2025,2,2025-02-01,제주시,일도2동,동,제주 전역,4491.0,128400,5.3,59.0,0.128,False,
2025,2,2025-02-01,제주시,노형동,동,제주 전역,5499.0,135841,5.1,71.0,0.133,False,
2025,2,2025-02-01,제주시,외도동,동,제주 전역,4132.0,129167,4.9,80.0,0.132,False,
2025,2,2025-02-01,제주시,오라동,동,제주 전역,4740.0,128295,5.6,54.0,0.141,False,
2025,2,2025-02-01,제주시,삼도1동,동,제주 전역,4712.0,136266,4.8,58.0,0.099,False,
2025,2,2025-02-01,제주시,삼도2동,동,제주 전역,4584.0,128802,4.9,74.0,0.114,False,
2025,2,2025-02-01,제주시,삼양동,동,제주 전역,4299.0,129677,4.1,64.0,0.119,False,
2025,2,2025-02-01,제주시,연동,동,제주 전역,4234.0,133962,3.7,58.0,0.129,False,
2025,2,2025-02-01,제주시,용담1동,동,제주 전역,4948.0,126972,5.1,73.0,0.123,False,
2025,2,2025-02-01,제주시,용담2동,동,제주 전역,4090.0,133525,4.7,66.0,0.125,False,
2025,2,2025-02-01,제주시,애월읍,읍,제주 전역,4272.0,132604,6.4,51.0,0.142,False,
2025,2,2025-02-01,제주시,구좌읍,읍,제주 전역,4896.0,130025,4.9,88.0,0.147,False,
2025,2,2025-02-01,제주시,한림읍,읍,제주 전역,4921.0,133647,4.5,45.0,0.125,False,
2025,2,2025-02-01,제주시,조천읍,읍,제주 전역,5135.0,129460,5.3,83.0,0.104,False,
2025,2,2025-02-01,제주시,한경면,면,제주 전역,3862.0,128620,5.2,53.0,0.126,False,
2025,2,2025-02-01,제주시,추자면,면,제주 전역,3601.0,136321,4.2,74.0,0.136,False,
2025,2,2025-02-01,제주시,우도면,면,제주 전역,3259.0,135103,6.2,87.0,0.135,False,
2025,2,2025-02-01,서귀포시,송산동,동,서귀포 일대,6476.0,135164,4.6,70.0,0.126,False,
2025,2,2025-02-01,서귀포시,정방동,동,서귀포 일대,6601.0,136656,4.9,51.0,0.13,False,
2025,2,2025-02-01,서귀포시,중앙동,동,서귀포 일대,6494.0,136157,4.8,78.0,0.11,False,
2025,2,2025-02-01,서귀포시,천지동,동,서귀포 일대,8247.0,128326,4.0,61.0,0.137,False,
2025,2,2025-02-01,서귀포시,효돈동,동,서귀포 일대,6762.0,135771,5.0,90.0,0.114,False,
2025,2,2025-02-01,서귀포시,영천동,동,서귀포 일대,6315.0,131847,5.5,60.0,0.134,False,
2025,2,2025-02-01,서귀포시,동홍동,동,서귀포 일대,7970.0,136745,5.1,79.0,0.135,False,
2025,2,2025-02-01,서귀포시,서홍동,동,서귀포 일대,6538.0,127589,5.4,41.0,0.138,False,
2025,2,2025-02-01,서귀포시,대륜동,동,서귀포 일대,7146.0,135364,4.7,73.0,0.119,False,
2025,2,2025-02-01,서귀포시,대천동,동,서귀포 일대,6849.0,133628,5.2,88.0,0.115,False,
2025,2,2025-02-01,서귀포시,중문동,동,서귀포 일대,7363.0,129454,5.8,42.0,0.132,False,
2025,2,2025-02-01,서귀포시,예래동,동,서귀포 일대,6042.0,137148,5.1,61.0,0.152,False,
2025,2,2025-02-01,서귀포시,대정읍,읍,서귀포 일대,8734.0,128786,6.4,84.0,0.124,False,
2025,2,2025-02-01,서귀포시,남원읍,읍,서귀포 일대,7881.0,135661,5.6,80.0,0.107,False,
2025,2,2025-02-01,서귀포시,성산읍,읍,서귀포 일대,6014.0,136356,5.0,59.0,0.148,False,
2025,2,2025-02-01,서귀포시,안덕면,면,서귀포 일대,6055.0,131482,4.4,84.0,0.14,False,
2025,2,2025-02-01,서귀포시,표선면,면,서귀포 일대,7286.0,129707,5.3,75.0,0.123,False,
2025,3,2025-03-01,제주시,아라동,동,제주 전역,6321.0,138106,8.4,83.0,0.154,False,
2025,3,2025-03-01,제주시,봉개동,동,제주 전역,5494.0,134115,8.9,82.0,0.158,False,
2025,3,2025-03-01,제주시,도두동,동,제주 전역,5228.0,133088,8.0,85.0,0.15,False,
2025,3,2025-03-01,제주시,건입동,동,제주 전역,4998.0,133127,8.9,90.0,0.149,False,
2025,3,2025-03-01,제주시,화북동,동,제주 전역,5431.0,141229,8.3,93.0,0.16,False,
2025,3,2025-03-01,제주시,이도1동,동,제주 전역,5600.0,134850,7.7,74.0,0.171,False,
2025,3,2025-03-01,제주시,이도2동,동,제주 전역,5066.0,132657,8.1,92.0,0.174,False,
2025,3,2025-03-01,제주시,이호동,동,제주 전역,4528.0,139810,9.1,101.0,0.151,False,
2025,3,2025-03-01,제주시,일도1동,동,제주 전역,5543.0,135577,8.6,81.0,0.149,False,
2025,3,2025-03-01,제주시,일도2동,동,제주 전역,5149.0,139778,8.6,92.0,0.119,False,
2025,3,2025-03-01,제주시,노형동,동,제주 전역,6224.0,134827,8.0,84.0,0.132,False,
2025,3,2025-03-01,제주시,외도동,동,제주 전역,5555.0,136451,8.2,103.0,0.154,False,
2025,3,2025-03-01,제주시,오라동,동,제주 전역,5376.0,135267,8.8,81.0,0.156,False,
2025,3,2025-03-01,제주시,삼도1동,동,제주 전역,5089.0,135693,8.6,100.0,0.161,False,
2025,3,2025-03-01,제주시,삼도2동,동,제주 전역,5733.0,134974,8.1,119.0,0.13,False,
2025,3,2025-03-01,제주시,삼양동,동,제주 전역,5108.0,137112,8.9,70.0,0.148,False,
2025,3,2025-03-01,제주시,연동,동,제주 전역,6527.0,137490,8.7,78.0,0.129,False,
2025,3,2025-03-01,제주시,용담1동,동,제주 전역,5439.0,143470,8.9,123.0,0.138,False,
2025,3,2025-03-01,제주시,용담2동,동,제주 전역,5419.0,140213,7.7,86.0,0.151,False,
2025,3,2025-03-01,제주시,애월읍,읍,제주 전역,5673.0,136460,9.1,73.0,0.154,False,
2025,3,2025-03-01,제주시,구좌읍,읍,제주 전역,5828.0,142726,8.3,111.0,0.142,False,
2025,3,2025-03-01,제주시,한림읍,읍,제주 전역,6838.0,138040,7.9,94.0,0.136,False,
2025,3,2025-03-01,제주시,조천읍,읍,제주 전역,6689.0,137788,9.0,69.0,0.172,False,
2025,3,2025-03-01,제주시,한경면,면,제주 전역,4431.0,134085,7.6,87.0,0.153,False,
2025,3,2025-03-01,제주시,추자면,면,제주 전역,5025.0,142810,7.1,88.0,0.148,False,
2025,3,2025-03-01,제주시,우도면,면,제주 전역,3775.0,133946,7.6,115.0,0.157,False,
2025,3,2025-03-01,서귀포시,송산동,동,서귀포 일대,9485.0,139323,8.2,89.0,0.143,False,
2025,3,2025-03-01,서귀포시,정방동,동,서귀포 일대,7548.0,138294,8.6,71.0,0.156,False,
2025,3,2025-03-01,서귀포시,중앙동,동,서귀포 일대,8258.0,135329,9.6,59.0,0.144,False,
2025,3,2025-03-01,서귀포시,천지동,동,서귀포 일대,7248.0,137906,9.7,59.0,0.145,False,
2025,3,2025-03-01,서귀포시,효돈동,동,서귀포 일대,9838.0,138181,8.8,59.0,0.154,False,
2025,3,2025-03-01,서귀포시,영천동,동,서귀포 일대,7646.0,139539,8.9,73.0,0.173,False,
2025,3,2025-03-01,서귀포시,동홍동,동,서귀포 일대,8457.0,134959,8.3,96.0,0.164,False,
2025,3,2025-03-01,서귀포시,서홍동,동,서귀포 일대,7773.0,133043,8.6,93.0,0.138,False,
2025,3,2025-03-01,서귀포시,대륜동,동,서귀포 일대,7656.0,139882,8.9,64.0,0.134,False,
2025,3,2025-03-01,서귀포시,대천동,동,서귀포 일대,8878.0,141864,9.4,98.0,0.138,False,
2025,3,2025-03-01,서귀포시,중문동,동,서귀포 일대,8799.0,138066,9.7,87.0,0.149,False,
2025,3,2025-03-01,서귀포시,예래동,동,서귀포 일대,9148.0,133204,8.5,93.0,0.163,False,
2025,3,2025-03-01,서귀포시,대정읍,읍,서귀포 일대,9755.0,141221,8.8,94.0,0.135,False,
2025,3,2025-03-01,서귀포시,남원읍,읍,서귀포 일대,8366.0,137051,8.6,105.0,0.172,False,
2025,3,2025-03-01,서귀포시,성산읍,읍,서귀포 일대,8788.0,139805,7.7,105.0,0.136,False,
2025,3,2025-03-01,서귀포시,안덕면,면,서귀포 일대,6491.0,134242,8.2,114.0,0.159,False,
2025,3,2025-03-01,서귀포시,표선면,면,서귀포 일대,5680.0,134383,7.7,59.0,0.133,False,
2025,4,2025-04-01,제주시,아라동,동,제주 전역,6612.0,140105,12.8,92.0,0.187,False,
2025,4,2025-04-01,제주시,봉개동,동,제주 전역,5293.0,143220,12.5,116.0,0.198,False,
2025,4,2025-04-01,제주시,도두동,동,제주 전역,6014.0,146421,11.9,107.0,0.179,False,
2025,4,2025-04-01,제주시,건입동,동,제주 전역,5356.0,148572,12.5,117.0,0.188,False,
2025,4,2025-04-01,제주시,화북동,동,제주 전역,5873.0,147365,13.4,116.0,0.193,False,
2025,4,2025-04-01,제주시,이도1동,동,제주 전역,5776.0,143115,12.3,122.0,0.179,False,
2025,4,2025-04-01,제주시,이도2동,동,제주 전역,6957.0,146433,13.2,101.0,0.163,False,
2025,4,2025-04-01,제주시,이호동,동,제주 전역,6194.0,147708,12.9,124.0,0.16,False,
2025,4,2025-04-01,제주시,일도1동,동,제주 전역,4956.0,148946,13.3,129.0,0.21,False,
2025,4,2025-04-01,제주시,일도2동,동,제주 전역,6291.0,142973,13.0,87.0,0.184,False,
2025,4,2025-04-01,제주시,노형동,동,제주 전역,6541.0,139293,13.5,104.0,0.201,False,
2025,4,2025-04-01,제주시,외도동,동,제주 전역,6342.0,145248,12.4,113.0,0.175,False,
2025,4,2025-04-01,제주시,오라동,동,제주 전역,5131.0,143961,12.1,102.0,0.165,False,
2025,4,2025-04-01,제주시,삼도1동,동,제주 전역,5672.0,143226,12.7,104.0,0.18,False,
2025,4,2025-04-01,제주시,삼도2동,동,제주 전역,5347.0,148509,13.1,97.0,0.163,False,
2025,4,2025-04-01,제주시,삼양동,동,제주 전역,6680.0,146612,13.5,119.0,0.172,False,
2025,4,2025-04-01,제주시,연동,동,제주 전역,6527.0,141704,12.7,78.0,0.201,False,
2025,4,2025-04-01,제주시,용담1동,동,제주 전역,4976.0,142557,12.9,127.0,0.179,False,
2025,4,2025-04-01,제주시,용담2동,동,제주 전역,6023.0,142401,13.1,106.0,0.183,False,
2025,4,2025-04-01,제주시,애월읍,읍,제주 전역,7228.0,145226,11.7,127.0,0.191,False,
2025,4,2025-04-01,제주시,구좌읍,읍,제주 전역,7881.0,145711,12.9,111.0,0.177,False,
2025,4,2025-04-01,제주시,한림읍,읍,제주 전역,6135.0,149090,12.9,111.0,0.19,False,
2025,4,2025-04-01,제주시,조천읍,읍,제주 전역,5125.0,143275,13.2,110.0,0.19,False,
2025,4,2025-04-01,제주시,한경면,면,제주 전역,5176.0,143204,13.6,110.0,0.183,False,
2025,4,2025-04-01,제주시,추자면,면,제주 전역,5383.0,139829,13.2,134.0,0.192,False,
2025,4,2025-04-01,제주시,우도면,면,제주 전역,4631.0,146816,12.3,106.0,0.178,False,
2025,4,2025-04-01,서귀포시,송산동,동,서귀포 일대,9035.0,149602,12.1,117.0,0.176,False,
2025,4,2025-04-01,서귀포시,정방동,동,서귀포 일대,9468.0,149327,13.6,121.0,0.177,False,
2025,4,2025-04-01,서귀포시,중앙동,동,서귀포 일대,9341.0,146389,12.0,87.0,0.169,False,
2025,4,2025-04-01,서귀포시,천지동,동,서귀포 일대,8823.0,142702,13.2,119.0,0.189,False,
2025,4,2025-04-01,서귀포시,효돈동,동,서귀포 일대,8686.0,145144,13.7,90.0,0.19,False,
2025,4,2025-04-01,서귀포시,영천동,동,서귀포 일대,8193.0,146438,12.2,103.0,0.185,False,
2025,4,2025-04-01,서귀포시,동홍동,동,서귀포 일대,8419.0,139751,13.0,121.0,0.177,False,
2025,4,2025-04-01,서귀포시,서홍동,동,서귀포 일대,8999.0,149320,12.2,79.0,0.181,False,
2025,4,2025-04-01,서귀포시,대륜동,동,서귀포 일대,8932.0,140686,11.4,104.0,0.181,False,
2025,4,2025-04-01,서귀포시,대천동,동,서귀포 일대,7818.0,139517,12.8,127.0,0.192,False,
2025,4,2025-04-01,서귀포시,중문동,동,서귀포 일대,8770.0,142538,13.1,94.0,0.165,False,
2025,4,2025-04-01,서귀포시,예래동,동,서귀포 일대,7177.0,141561,12.3,109.0,0.16,False,
2025,4,2025-04-01,서귀포시,대정읍,읍,서귀포 일대,9510.0,148905,13.4,117.0,0.181,False,
2025,4,2025-04-01,서귀포시,남원읍,읍,서귀포 일대,10383.0,141792,14.0,132.0,0.175,False,
2025,4,2025-04-01,서귀포시,성산읍,읍,서귀포 일대,10304.0,140898,12.9,108.0,0.191,False,
2025,4,2025-04-01,서귀포시,안덕면,면,서귀포 일대,7116.0,140023,12.5,143.0,0.175,False,
2025,4,2025-04-01,서귀포시,표선면,면,서귀포 일대,6674.0,139389,13.1,115.0,0.2,False,
2025,5,2025-05-01,제주시,아라동,동,제주 전역,8005.0,153224,17.4,92.0,0.231,True,5월 축제 효과
2025,5,2025-05-01,제주시,봉개동,동,제주 전역,6227.0,152666,18.5,147.0,0.22,True,5월 축제 효과
2025,5,2025-05-01,제주시,도두동,동,제주 전역,7646.0,155539,17.1,143.0,0.219,True,5월 축제 효과
2025,5,2025-05-01,제주시,건입동,동,제주 전역,7803.0,155411,17.1,124.0,0.218,True,5월 축제 효과
2025,5,2025-05-01,제주시,화북동,동,제주 전역,7964.0,156241,17.8,121.0,0.207,True,5월 축제 효과
2025,5,2025-05-01,제주시,이도1동,동,제주 전역,6668.0,157907,17.4,116.0,0.213,True,5월 축제 효과
2025,5,2025-05-01,제주시,이도2동,동,제주 전역,8188.0,159760,16.3,138.0,0.257,True,5월 축제 효과
2025,5,2025-05-01,제주시,이호동,동,제주 전역,8542.0,156847,17.8,139.0,0.214,True,5월 축제 효과
2025,5,2025-05-01,제주시,일도1동,동,제주 전역,8401.0,150364,17.6,129.0,0.232,True,5월 축제 효과
2025,5,2025-05-01,제주시,일도2동,동,제주 전역,6097.0,150720,18.0,145.0,0.198,True,5월 축제 효과
2025,5,2025-05-01,제주시,노형동,동,제주 전역,9566.0,150958,17.6,109.0,0.208,True,5월 축제 효과
2025,5,2025-05-01,제주시,외도동,동,제주 전역,7504.0,152504,17.8,138.0,0.211,True,5월 축제 효과
2025,5,2025-05-01,제주시,오라동,동,제주 전역,7686.0,158605,17.4,126.0,0.226,True,5월 축제 효과
2025,5,2025-05-01,제주시,삼도1동,동,제주 전역,7478.0,152000,16.5,149.0,0.216,True,5월 축제 효과
2025,5,2025-05-01,제주시,삼도2동,동,제주 전역,7183.0,156255,16.3,125.0,0.218,True,5월 축제 효과
2025,5,2025-05-01,제주시,삼양동,동,제주 전역,9226.0,158141,17.3,114.0,0.23,True,5월 축제 효과
2025,5,2025-05-01,제주시,연동,동,제주 전역,9030.0,149936,17.0,132.0,0.208,True,5월 축제 효과
2025,5,2025-05-01,제주시,용담1동,동,제주 전역,8143.0,148852,17.7,97.0,0.202,True,5월 축제 효과
2025,5,2025-05-01,제주시,용담2동,동,제주 전역,7121.0,149427,17.1,120.0,0.231,True,5월 축제 효과
2025,5,2025-05-01,제주시,애월읍,읍,제주 전역,7899.0,154497,18.3,136.0,0.222,True,5월 축제 효과
2025,5,2025-05-01,제주시,구좌읍,읍,제주 전역,8860.0,150255,17.6,101.0,0.233,True,5월 축제 효과
2025,5,2025-05-01,제주시,한림읍,읍,제주 전역,8953.0,159400,17.3,120.0,0.219,True,5월 축제 효과
2025,5,2025-05-01,제주시,조천읍,읍,제주 전역,8156.0,149757,17.8,147.0,0.198,True,5월 축제 효과
2025,5,2025-05-01,제주시,한경면,면,제주 전역,8560.0,157045,17.1,124.0,0.198,True,5월 축제 효과
2025,5,2025-05-01,제주시,추자면,면,제주 전역,6128.0,150557,16.6,124.0,0.204,True,5월 축제 효과
2025,5,2025-05-01,제주시,우도면,면,제주 전역,7117.0,154803,18.2,146.0,0.222,True,5월 축제 효과
2025,5,2025-05-01,서귀포시,송산동,동,서귀포 일대,10330.0,158715,17.2,89.0,0.245,True,
2025,5,2025-05-01,서귀포시,정방동,동,서귀포 일대,9870.0,150825,16.7,120.0,0.235,True,
2025,5,2025-05-01,서귀포시,중앙동,동,서귀포 일대,11452.0,158573,16.6,122.0,0.228,True,
2025,5,2025-05-01,서귀포시,천지동,동,서귀포 일대,10683.0,153893,16.6,108.0,0.219,True,
2025,5,2025-05-01,서귀포시,효돈동,동,서귀포 일대,10808.0,154171,18.3,112.0,0.213,True,
2025,5,2025-05-01,서귀포시,영천동,동,서귀포 일대,10334.0,159903,17.0,109.0,0.214,True,
2025,5,2025-05-01,서귀포시,동홍동,동,서귀포 일대,9884.0,151746,17.6,104.0,0.238,True,
2025,5,2025-05-01,서귀포시,서홍동,동,서귀포 일대,8766.0,153149,17.0,136.0,0.233,True,
2025,5,2025-05-01,서귀포시,대륜동,동,서귀포 일대,10895.0,158261,17.9,121.0,0.21,True,
2025,5,2025-05-01,서귀포시,대천동,동,서귀포 일대,10341.0,158855,16.7,104.0,0.211,True,
2025,5,2025-05-01,서귀포시,중문동,동,서귀포 일대,12478.0,150866,17.9,135.0,0.212,True,
2025,5,2025-05-01,서귀포시,예래동,동,서귀포 일대,10889.0,157043,17.7,125.0,0.221,True,
2025,5,2025-05-01,서귀포시,대정읍,읍,서귀포 일대,12538.0,158853,17.9,154.0,0.229,True,
2025,5,2025-05-01,서귀포시,남원읍,읍,서귀포 일대,12287.0,149821,16.7,141.0,0.231,True,
2025,5,2025-05-01,서귀포시,성산읍,읍,서귀포 일대,12138.0,150292,17.5,135.0,0.213,True,
2025,5,2025-05-01,서귀포시,안덕면,면,서귀포 일대,9679.0,155516,17.8,124.0,0.222,True,
2025,5,2025-05-01,서귀포시,표선면,면,서귀포 일대,10150.0,149471,17.9,127.0,0.209,True,
2025,6,2025-06-01,제주시,아라동,동,제주 전역,6981.0,162259,20.8,162.0,0.252,False,
2025,6,2025-06-01,제주시,봉개동,동,제주 전역,6190.0,153280,21.0,162.0,0.254,False,
2025,6,2025-06-01,제주시,도두동,동,제주 전역,6752.0,156121,21.9,178.0,0.258,False,
2025,6,2025-06-01,제주시,건입동,동,제주 전역,6515.0,163077,21.9,178.0,0.237,False,
2025,6,2025-06-01,제주시,화북동,동,제주 전역,5507.0,163910,20.6,213.0,0.266,False,
2025,6,2025-06-01,제주시,이도1동,동,제주 전역,7665.0,155387,21.6,201.0,0.251,False,
2025,6,2025-06-01,제주시,이도2동,동,제주 전역,7105.0,152296,22.0,136.0,0.236,False,
2025,6,2025-06-01,제주시,이호동,동,제주 전역,5961.0,153400,20.8,181.0,0.248,False,
2025,6,2025-06-01,제주시,일도1동,동,제주 전역,7128.0,156902,21.0,164.0,0.256,False,
2025,6,2025-06-01,제주시,일도2동,동,제주 전역,6194.0,159539,20.9,153.0,0.243,False,
2025,6,2025-06-01,제주시,노형동,동,제주 전역,7807.0,162060,21.7,201.0,0.242,False,
2025,6,2025-06-01,제주시,외도동,동,제주 전역,6303.0,157539,21.0,155.0,0.252,False,
2025,6,2025-06-01,제주시,오라동,동,제주 전역,6633.0,157256,22.6,191.0,0.241,False,
2025,6,2025-06-01,제주시,삼도1동,동,제주 전역,6734.0,160225,21.7,144.0,0.249,False,
2025,6,2025-06-01,제주시,삼도2동,동,제주 전역,5838.0,160128,22.0,204.0,0.274,False,
2025,6,2025-06-01,제주시,삼양동,동,제주 전역,6212.0,158285,21.6,221.0,0.236,False,
2025,6,2025-06-01,제주시,연동,동,제주 전역,7146.0,158009,20.4,163.0,0.26,False,
2025,6,2025-06-01,제주시,용담1동,동,제주 전역,5868.0,155372,21.4,186.0,0.249,False,
2025,6,2025-06-01,제주시,용담2동,동,제주 전역,6362.0,159901,22.5,223.0,0.264,False,
2025,6,2025-06-01,제주시,애월읍,읍,제주 전역,6899.0,159003,22.2,165.0,0.237,False,
2025,6,2025-06-01,제주시,구좌읍,읍,제주 전역,7443.0,162107,21.6,153.0,0.274,False,
2025,6,2025-06-01,제주시,한림읍,읍,제주 전역,6655.0,163149,21.6,203.0,0.243,False,
2025,6,2025-06-01,제주시,조천읍,읍,제주 전역,5956.0,156659,21.4,186.0,0.254,False,
2025,6,2025-06-01,제주시,한경면,면,제주 전역,6299.0,155088,21.6,152.0,0.255,False,
2025,6,2025-06-01,제주시,추자면,면,제주 전역,6091.0,158916,20.7,191.0,0.272,False,
2025,6,2025-06-01,제주시,우도면,면,제주 전역,5976.0,157429,21.7,177.0,0.251,False,
2025,6,2025-06-01,서귀포시,송산동,동,서귀포 일대,8904.0,154688,20.8,179.0,0.255,False,
2025,6,2025-06-01,서귀포시,정방동,동,서귀포 일대,10832.0,162352,21.0,196.0,0.248,False,
2025,6,2025-06-01,서귀포시,중앙동,동,서귀포 일대,11254.0,156959,20.9,181.0,0.234,False,
2025,6,2025-06-01,서귀포시,천지동,동,서귀포 일대,11350.0,157426,20.3,191.0,0.245,False,
2025,6,2025-06-01,서귀포시,효돈동,동,서귀포 일대,9533.0,153761,21.4,190.0,0.247,False,
2025,6,2025-06-01,서귀포시,영천동,동,서귀포 일대,11420.0,163241,22.0,194.0,0.275,False,
2025,6,2025-06-01,서귀포시,동홍동,동,서귀포 일대,9940.0,153682,20.5,171.0,0.262,False,
2025,6,2025-06-01,서귀포시,서홍동,동,서귀포 일대,10431.0,157915,21.5,171.0,0.253,False,
2025,6,2025-06-01,서귀포시,대륜동,동,서귀포 일대,10346.0,163526,21.6,184.0,0.238,False,
2025,6,2025-06-01,서귀포시,대천동,동,서귀포 일대,8218.0,164242,22.2,183.0,0.278,False,
2025,6,2025-06-01,서귀포시,중문동,동,서귀포 일대,11287.0,162183,21.4,147.0,0.268,False,
2025,6,2025-06-01,서귀포시,예래동,동,서귀포 일대,9675.0,156673,21.9,158.0,0.248,False,
2025,6,2025-06-01,서귀포시,대정읍,읍,서귀포 일대,13232.0,162230,21.6,156.0,0.258,False,
